,Item Number,Monetary,Frequency,Recent_Date
8421,941424,1440.0,6,2016-06-30
8422,5921,13273.82,46,2020-02-21
8423,988617,213.06,1,2020-03-23
8424,26455,6195.6,29,2020-09-23
8425,37391,1156.34,10,2020-09-30
8426,27380,18762.22,278,2020-09-30
8427,989554,1080.0,3,2020-09-24
8428,921201,83.88,1,2020-09-22
8429,15495,482.6,4,2020-09-30
8430,927047,425.2,2,2020-04-16
8431,927011,38692.2,4,2017-09-11
8432,942327,828.0,3,2020-08-24
8433,915915,270.0,2,2020-08-31
8434,78115,4751.46,96,2020-09-30
8435,4947,17426.64,232,2019-01-22
8436,993559,120.12,1,2020-08-04
8437,946218,56908.8,13,2020-09-10
8438,26892,30531.6,210,2019-02-12
8439,65963,11699.25,128,2020-09-30
8440,7102,216.58,4,2020-06-08
8441,927098,133.68,1,2020-06-26
8442,100659,5508.0,74,2019-01-07
8443,56856,73659.3,304,2020-09-29
8444,905653,792.0,2,2020-02-10
8445,988652,1163.82,4,2020-09-23
8446,16502,8212.5,81,2018-12-19
8447,927523,1788.9,2,2016-04-13
8448,914478,423.48,3,2020-08-12
8449,995204,403.2,2,2020-09-08
8450,924572,15297.96,51,2018-10-05
8451,18412,7346.04,81,2018-12-28
8452,986746,1155.0,5,2020-08-12
8453,217,111354.72,327,2017-01-23
8454,16843,2930.85,41,2020-09-29
8455,905231,13597.5,98,2020-01-24
8456,5955,8923.81,34,2020-09-30
8457,916890,4500.0,92,2020-01-17
8458,4241,8189.22,78,2020-05-11
8459,2070,13541.99,26,2017-11-01
8460,933933,5670.0,3,2020-01-30
8461,37280,12.6,1,2020-09-25
8462,33935,11677.5,140,2019-02-21
8463,100229,18729.18,140,2017-12-18
8464,43902,32551.04,345,2020-05-11
8465,73060,5703.86,56,2020-05-21
8466,100844,3112.5,27,2020-09-30
8467,37277,637.5,3,2020-09-23
8468,987959,496.56,6,2018-01-15
8469,101141,17686.5,140,2020-09-30
8470,917673,4500.0,3,2020-03-13
8471,900587,675.0,1,2020-03-10
8472,900899,2699.82,2,2020-05-29
8473,77482,12302.72,167,2019-02-27
8474,988511,1619.4,2,2020-03-26
8475,926783,202.5,1,2020-09-15
8476,943666,839.88,2,2020-08-07
8477,905662,537.12,3,2020-03-10
8478,926760,202.5,1,2020-06-25
8479,17186,49661.4,153,2020-09-30
8480,978108,121.68,1,2020-09-09
8481,24648,165.15,3,2020-09-30
8482,76024,2058.0,38,2017-01-26
8483,937041,251.64,3,2017-04-05
8484,942458,390.0,1,2020-09-16
8485,926775,360.0,1,2020-08-24
8486,987827,810.0,4,2020-03-30
8487,237,3253.74,25,2015-11-19
8488,101201,3528.0,27,2020-09-25
8489,986962,315.0,1,2020-01-02
8490,916688,1296.0,3,2020-03-02
8491,989063,2812.2,10,2020-08-24
8492,964854,449.82,3,2020-09-08
8493,965344,36.0,1,2020-09-10
8494,100032,28648.09,69,2017-12-28
8495,987963,163.8,3,2018-01-15
8496,36986,9938.06,100,2020-09-29
8497,937164,1080.0,1,2020-03-16
8498,75026,5463.36,33,2020-09-30
8499,100892,1140.0,7,2020-09-30
8500,34818,13629.0,307,2019-02-27
8501,933822,297.12,1,2016-04-11
8502,980374,337.5,3,2020-09-11
8503,987958,356.64,6,2017-11-17
8504,87872,1764.0,12,2020-09-25
8505,965381,75.0,1,2020-02-06
8506,919494,11880.0,3,2020-09-03
8507,905887,3900.0,20,2020-04-23
8508,89123,43.05,1,2020-09-28
8509,915642,106.2,1,2020-08-25
8510,6029,422.53,11,2020-09-23
8511,101214,1147.5,17,2020-09-29
8512,919473,180.0,1,2020-04-24
8513,922036,8136.75,278,2018-09-21
8514,977312,278.1,3,2018-02-26
8515,27167,14811.75,173,2019-02-12
8516,984636,1073.28,6,2020-08-25
8517,943085,348.0,2,2020-05-21
8518,916906,16560.0,60,2018-10-05
8519,100135,37104.72,201,2018-05-09
8520,127,1660.5,24,2016-10-25
8521,942086,316.08,1,2020-03-12
8522,928770,138.06,1,2020-09-21
8523,981536,378.0,2,2017-02-06
8524,929570,63.0,1,2016-04-27
8525,101142,1215.0,60,2020-09-30
8526,84142,5310.0,45,2020-09-30
8527,72927,9468.0,238,2020-09-30
8528,946917,592.8,5,2020-06-25
8529,5605,17969.51,191,2018-04-25
8530,918362,1287.18,3,2016-05-25
8531,994187,1417.26,7,2020-08-31
8532,77988,8678.38,106,2020-09-30
8533,922046,2306.25,41,2020-09-30
8534,948127,4956.71,2,2019-12-19
8535,923536,570.12,2,2020-06-01
8536,33597,925.6,24,2017-01-17
8537,972955,3003.0,1,2020-08-10
8538,30305,325.5,6,2020-09-30
8539,15763,4245.0,30,2020-09-28
8540,87615,388.5,5,2020-09-23
8541,952341,1764.0,6,2018-04-18
8542,100457,2916.0,45,2018-11-05
8543,918568,405.0,3,2020-06-23
8544,63321,12528.0,145,2020-09-22
8545,16846,3872.8,44,2020-09-30
8546,965070,162.0,1,2020-01-15
8547,927195,171.0,1,2020-08-25
8548,917566,4410.0,19,2016-09-29
8549,80162,8680.35,395,2018-05-02
8550,994408,1462.5,4,2019-12-30
8551,953677,675.0,3,2020-03-12
8552,89590,1667.25,11,2020-09-30
8553,51708,5445.0,72,2018-04-11
8554,988714,1152.0,4,2020-06-25
8555,43608,10629.36,112,2018-12-29
8556,974782,930.6,3,2018-01-23
8557,901811,221.28,1,2016-06-06
8558,46094,4857.75,26,2020-09-25
8559,14531,143.07,4,2020-09-30
8560,39394,49.5,2,2020-09-30
8561,984132,137.28,2,2020-05-04
8562,927835,8547.72,43,2016-03-31
8563,235,6747.0,54,2016-07-01
8564,37523,1947.0,11,2020-09-22
8565,926442,62520.0,2,2020-08-13
8566,498,67276.8,408,2020-05-26
8567,28069,3761.84,44,2018-11-21
8568,926786,8213.04,1,2020-05-19
8569,63319,12420.0,152,2020-09-08
8570,988472,438.24,2,2020-08-24
8571,86623,3600.0,120,2020-02-27
8572,926942,156.06,1,2020-04-30
8573,100976,430.56,2,2020-06-04
8574,51574,3861.0,41,2019-01-14
8575,915180,17374.47,32,2018-06-21
8576,937117,198.0,2,2020-08-24
8577,67219,151.64,2,2020-09-22
8578,995094,675.0,2,2020-09-11
8579,988915,1057.59,4,2020-09-23
8580,926944,315.0,1,2020-08-03
8581,952364,1023.75,6,2020-03-12
8582,904723,874.52,2,2020-01-28
8583,972637,108.0,1,2020-02-27
8584,989320,1274.91,4,2020-03-23
8585,84145,4320.0,37,2020-09-30
8586,14540,2991.72,43,2020-09-30
8587,965075,537.12,3,2017-08-15
8588,23981,164.75,3,2020-09-17
8589,37259,1306.5,19,2020-09-29
8590,37178,1942.5,21,2020-09-17
8591,988611,238.68,1,2020-03-23
8592,963351,339.84,1,2016-06-20
8593,973981,357.2,4,2020-02-19
8594,912863,180.0,2,2020-04-14
8595,922472,127.44,1,2016-04-04
8596,972607,108.0,1,2020-03-26
8597,987953,736.56,1,2016-05-23
8598,89820,3294.75,15,2020-09-01
8599,21589,7501.5,150,2020-09-10
8600,101174,3216.84,13,2020-09-24
8601,906264,652.86,1,2020-09-24
8602,71412,10634.31,82,2019-02-06
8603,967447,623.52,2,2020-08-24
8604,936261,2916.0,7,2020-01-27
8605,948190,1979.76,2,2020-08-10
8606,952323,504.0,2,2017-09-12
8607,962089,359.7,2,2020-05-05
8608,23982,66.0,1,2020-08-19
8609,927526,720.0,2,2018-01-22
8610,947085,492.06,1,2016-06-27
8611,915542,756.0,3,2020-09-29
8612,987960,681.36,6,2018-01-15
8613,985535,899.97,1,2020-03-12
8614,14532,963.27,19,2020-09-30
8615,101084,6750.0,34,2020-08-21
8616,919120,1978.68,11,2019-01-03
8617,942330,2782.08,7,2020-09-25
8618,100417,25216.8,141,2018-12-10
8619,926618,1278.9,30,2020-01-31
8620,982781,169.2,2,2020-09-01
8621,37258,7822.5,18,2020-09-24
8622,942186,180.0,1,2020-03-05
8623,86858,6787.5,60,2018-12-12
8624,927189,21683.16,131,2018-08-30
8625,994697,3372.84,8,2020-08-03
8626,928002,1080.0,3,2020-08-24
8627,976686,1350.0,5,2020-09-14
8628,940230,1080.0,4,2020-06-01
8629,100501,56978.04,240,2019-01-28
8630,100137,25555.84,183,2018-09-05
8631,943811,636.0,2,2020-08-03
8632,986509,765.6,2,2020-08-13
8633,917184,1804.32,2,2020-09-08
8634,919488,5400.0,82,2018-12-21
8635,926749,288.0,2,2020-08-24
8636,42400,229.92,2,2020-06-02
8637,923276,94.56,1,2016-05-19
8638,919240,26508.65,151,2018-04-18
8639,937383,6156.0,2,2020-04-17
8640,963712,108.0,1,2020-09-04
8641,904615,1029.6,4,2020-06-05
8642,915258,170.16,1,2017-06-12
8643,86092,426.93,8,2020-09-04
8644,915727,106.2,1,2020-08-25
8645,987563,719.76,1,2020-08-31
8646,997878,1079.64,5,2020-02-18
8647,928293,239.4,1,2020-03-02
8648,529,108.0,2,2020-09-30
8649,905625,7799.74,21,2018-05-21
8650,984398,900.0,5,2020-08-12
8651,987324,2933.28,6,2018-08-31
8652,926713,285.06,1,2020-08-11
8653,980383,6805.44,19,2020-04-08
8654,969718,467.64,3,2020-03-11
8655,664,2009.25,24,2020-09-25
8656,935124,1043.52,3,2020-08-19
8657,87060,34732.5,162,2020-05-20
8658,915913,4777.5,84,2019-02-25
8659,39694,3168.0,22,2020-09-29
8660,919316,6749.7,30,2020-01-17
8661,25990,12045.0,102,2019-01-31
8662,100018,5572.62,56,2018-05-25
8663,86599,39575.88,151,2018-07-03
8664,987385,248.76,1,2016-05-02
8665,19498,15105.0,108,2020-09-30
8666,926557,480.3,1,2020-06-23
8667,26778,453.62,8,2020-05-26
8668,995223,378.54,3,2018-02-09
8669,990517,119.52,1,2020-09-09
8670,906034,8816.08,23,2017-02-13
8671,927741,1260.0,7,2019-01-23
8672,26543,3635.52,13,2020-09-30
8673,87075,5818.5,36,2020-09-30
8674,942110,141.36,1,2020-09-23
8675,522,204225.0,321,2019-01-10
8676,995096,1079.64,3,2020-08-11
8677,86544,9791.25,130,2020-09-30
8678,16679,77355.0,286,2020-04-10
8679,998888,162.0,2,2020-05-05
8680,46166,24.81,1,2020-03-06
8681,936503,120.48,2,2016-07-26
8682,904606,8100.0,36,2018-12-31
8683,80422,693.84,13,2018-12-28
8684,58744,5508.0,4,2018-06-15
8685,58163,1325.28,22,2018-02-28
8686,930051,180.0,2,2017-06-28
8687,100576,24948.0,194,2018-11-05
8688,944492,990.0,1,2018-08-01
8689,995544,165.12,1,2017-01-23
8690,928026,314.88,2,2019-02-07
8691,977122,76.5,1,2016-08-22
8692,977534,1618.2,9,2018-11-05
8693,952376,174.24,2,2018-10-15
8694,944655,66.12,1,2018-10-24
8695,987483,108.0,1,2016-07-25
8696,27823,990.0,21,2017-04-25
8697,927119,10080.0,41,2018-09-05
8698,48183,51339.46,188,2018-04-17
8699,65435,2805.0,42,2017-05-01
8700,986953,10125.0,37,2019-02-06
8701,988740,20399.94,2,2018-11-29
8702,995538,165.12,1,2017-01-23
8703,100453,7526.4,55,2018-10-17
8704,67506,4479.51,54,2017-03-30
8705,76529,4395.0,59,2018-08-31
8706,101,4495.5,31,2017-01-30
8707,994781,870.06,1,2016-12-16
8708,27824,2592.0,42,2017-05-03
8709,964799,666.0,4,2018-11-05
8710,990434,11248.5,30,2018-08-02
8711,86742,2205.0,35,2017-11-01
8712,988155,440.28,1,2016-10-06
8713,28888,2193.36,18,2016-09-30
8714,4977,9832.5,54,2019-02-21
8715,987592,2970.0,22,2019-01-31
8716,88709,5653.84,21,2017-05-02
8717,927879,3575.34,18,2017-01-20
8718,974720,1071.0,3,2019-02-05
8719,66708,1738.8,71,2019-01-30
8720,979546,108.0,1,2018-09-26
8721,44084,3017.16,59,2017-07-10
8722,964139,399.95,1,2016-07-18
8723,916674,7560.0,6,2019-01-25
8724,64674,650.56,21,2017-01-05
8725,77976,10570.77,122,2018-05-23
8726,916862,243.0,1,2016-08-11
8727,995760,6750.0,50,2017-12-08
8728,904232,4949.88,6,2018-11-09
8729,990621,4500.0,27,2018-11-16
8730,942851,739.8,3,2018-08-20
8731,995545,14666.07,56,2018-04-11
8732,916667,2070.0,3,2019-01-28
8733,974722,153.0,1,2019-02-12
8734,984155,90.0,1,2018-12-07
8735,977490,117.18,2,2017-04-21
8736,100414,4975.68,41,2018-09-05
8737,928351,359.1,3,2018-12-06
8738,43515,1006.5,47,2017-05-04
8739,47780,2709.36,69,2018-04-17
8740,47806,1948.83,7,2018-09-10
8741,928025,134.94,1,2019-02-07
8742,100625,1759.5,33,2019-02-28
8743,100458,2362.5,39,2018-08-30
8744,995537,165.12,1,2017-01-23
8745,907746,337.68,3,2018-11-01
8746,160,7872.0,46,2016-11-28
8747,16853,9216.42,128,2019-02-21
8748,953650,7595.1,1,2018-11-27
8749,977353,148.56,1,2018-12-11
8750,901896,975.0,5,2018-10-01
8751,901898,714.24,2,2018-08-30
8752,88591,1608.2,21,2017-05-08
8753,19485,6110.43,133,2019-01-31
8754,100560,2327.52,21,2019-01-23
8755,994967,12916.8,41,2018-12-19
8756,987158,390.0,1,2016-07-27
8757,100544,1128.0,24,2019-01-23
8758,77316,5931.75,82,2019-02-25
8759,100332,5606.8,134,2018-04-30
8760,100298,8626.15,79,2018-08-09
8761,988528,1539.0,12,2019-01-02
8762,100068,80766.78,145,2017-12-22
8763,989781,140.4,1,2016-12-23
8764,952344,280.44,1,2016-08-02
8765,988160,450.0,2,2018-12-06
8766,905153,1798.2,3,2016-08-15
8767,77315,3547.5,44,2019-02-26
8768,967018,423.0,1,2016-10-11
8769,966671,680.64,3,2018-05-07
8770,900276,90.24,1,2016-12-13
8771,989016,1890.0,7,2018-05-16
8772,28066,2485.17,55,2019-01-07
8773,904435,705.12,2,2018-10-04
8774,989322,877.5,3,2018-12-10
8775,27804,1926.02,35,2017-04-26
8776,107,2820.6,31,2017-04-03
8777,988075,1476.0,4,2017-02-15
8778,28025,6589.57,56,2018-09-14
8779,100054,6873.44,84,2017-04-21
8780,988838,472.5,1,2016-10-05
8781,903070,6411.6,26,2017-05-25
8782,964030,787.5,3,2018-12-27
8783,931256,684.0,1,2017-01-05
8784,934756,207.0,1,2019-01-04
8785,966141,269.1,1,2018-12-31
8786,988526,2565.0,10,2018-11-05
8787,100083,8486.49,83,2018-02-02
8788,915870,1619.28,26,2018-10-25
8789,942136,1556.28,4,2017-05-25
8790,964849,625.68,2,2018-06-04
8791,77309,5284.5,95,2019-01-22
8792,939611,5670.0,4,2018-12-21
8793,24910,5520.0,51,2018-08-27
8794,89465,874.65,16,2017-12-28
8795,928408,441.24,1,2019-02-20
8796,28877,8662.5,98,2018-08-03
8797,942909,539.64,2,2019-02-18
8798,988039,540.0,2,2018-08-15
8799,973450,283.44,2,2019-02-25
8800,73783,23833.98,124,2018-11-28
8801,934514,220.56,1,2019-01-28
8802,28070,900.0,8,2018-07-31
8803,10835,42740.5,280,2019-01-30
8804,66982,2549.61,29,2019-02-06
8805,27163,11970.0,137,2018-07-18
8806,934053,237.6,2,2017-08-23
8807,33462,1911.21,15,2019-01-17
8808,100071,23392.2,43,2017-11-29
8809,19040,3462.14,16,2017-04-13
8810,982613,221.28,2,2017-05-24
8811,66979,1265.11,32,2018-12-20
8812,76658,19750.5,75,2017-04-12
8813,100300,11250.0,97,2018-04-26
8814,989195,2052.0,4,2018-05-30
8815,39930,7329.33,75,2019-02-14
8816,988693,1799.92,2,2018-10-08
8817,77285,7614.0,6,2019-02-01
8818,972455,270.0,2,2019-02-27
8819,989042,539.76,2,2016-10-10
8820,33653,8673.0,56,2018-05-02
8821,965906,224.64,1,2018-12-05
8822,989178,15210.0,3,2018-01-11
8823,935740,177.78,1,2016-11-17
8824,25992,2530.4,15,2019-01-02
8825,100585,5040.0,31,2019-01-10
8826,918372,3180.24,24,2018-10-12
8827,982556,195.12,1,2018-12-03
8828,904185,3442.41,4,2016-12-30
8829,989491,127342.8,24,2016-12-08
8830,27123,27241.62,191,2018-08-30
8831,100442,857.52,6,2018-08-16
8832,976216,467.52,4,2017-06-23
8833,904034,534.0,6,2019-01-25
8834,946681,243.66,1,2018-11-12
8835,43693,3118.5,41,2019-02-25
8836,965077,805.68,4,2018-08-29
8837,987978,369.0,1,2016-12-05
8838,27230,684.0,29,2019-01-24
8839,47775,5383.41,69,2019-01-22
8840,77980,3223.71,30,2019-01-14
8841,921986,9072.0,3,2018-08-21
8842,988836,1417.5,3,2018-04-18
8843,64342,6825.0,66,2019-01-18
8844,43203,354.0,9,2018-12-28
8845,5643,46429.68,14,2018-10-18
8846,67826,1385.74,21,2018-12-19
8847,49980,535.5,5,2018-08-23
8848,988546,234.6,1,2016-10-26
8849,921030,607.5,3,2016-11-17
8850,64979,2628.89,35,2017-05-09
8851,956714,250.8,1,2016-08-16
8852,905698,1994.96,4,2018-10-01
8853,940083,330.0,2,2018-11-19
8854,980385,133.44,1,2018-12-03
8855,947814,1180.98,1,2016-11-14
8856,905168,792.0,2,2016-07-07
8857,915981,137.16,1,2016-10-05
8858,934031,237.6,2,2018-07-05
8859,989831,1137.33,10,2018-01-15
8860,964034,225.0,2,2018-12-27
8861,972642,324.0,1,2016-10-12
8862,994977,811.8,2,2017-03-01
8863,918852,153.72,1,2018-10-24
8864,921234,15433.53,67,2019-01-08
8865,33621,586.92,24,2018-04-27
8866,51184,858.0,14,2017-04-20
8867,988739,10500.0,5,2018-10-08
8868,966567,411.12,2,2019-01-23
8869,927948,336.78,1,2019-02-27
8870,104,3980.34,15,2017-01-17
8871,100234,4592.7,39,2018-02-06
8872,994775,1027.56,1,2016-12-16
8873,984141,140.28,1,2019-02-13
8874,927145,14512.5,19,2018-07-05
8875,48190,7754.06,50,2019-02-12
8876,973760,216.0,2,2018-12-31
8877,938519,324.0,1,2019-02-14
8878,27273,1195.02,19,2018-08-02
8879,100499,21105.0,78,2019-01-29
8880,965793,2832.48,6,2018-11-29
8881,992044,683.28,3,2018-02-28
8882,902583,8503.68,10,2017-04-10
8883,19560,6730.56,31,2016-12-21
8884,80421,5178.6,76,2018-11-26
8885,100353,55209.0,75,2018-04-19
8886,36171,1708.5,41,2017-05-31
8887,942720,143.52,1,2019-01-28
8888,20656,7500.0,56,2018-08-02
8889,905668,2813.25,15,2018-08-17
8890,922756,3826.44,101,2018-12-03
8891,982511,97.56,1,2019-01-28
8892,910002,4499.88,4,2016-12-13
8893,928628,1061.7,3,2016-07-27
8894,934785,132.36,1,2016-10-24
8895,976046,297.0,1,2016-12-28
8896,75204,7620.0,124,2017-11-29
8897,100245,19399.5,127,2018-04-30
8898,992558,787.15,2,2016-12-22
8899,939791,450.0,3,2018-10-11
8900,989626,187.44,1,2016-11-02
8901,928736,520.08,1,2018-10-30
8902,993121,10514.88,1,2018-11-08
8903,989627,325.44,1,2016-11-02
8904,904675,1939.82,18,2018-04-27
8905,43990,453.6,19,2017-01-31
8906,37710,6321.11,36,2018-12-13
8907,100446,14483.1,88,2019-02-27
8908,933653,504.0,1,2018-08-01
8909,989946,1050.0,5,2017-06-19
8910,952366,570.24,2,2017-08-16
8911,959533,63.0,1,2016-08-10
8912,987403,450.0,1,2019-02-18
8913,936935,2325.0,13,2018-09-21
8914,929386,285.12,2,2017-09-13
8915,71410,5892.48,124,2019-02-27
8916,946452,134.88,1,2018-11-02
8917,927762,720.0,1,2016-10-06
8918,100024,3103.2,26,2019-02-14
8919,990645,2250.0,5,2018-11-15
8920,956715,402.72,1,2016-08-02
8921,51606,5130.0,68,2018-10-16
8922,905552,15791.76,46,2017-01-26
8923,965015,685.92,2,2017-01-03
8924,57169,3912.75,107,2019-02-06
8925,977474,960.0,4,2017-12-18
8926,974718,162.0,1,2018-09-11
8927,994405,1402.2,3,2019-01-14
8928,935887,1058.88,2,2016-08-04
8929,27079,17701.65,251,2019-01-29
8930,988524,2430.0,14,2019-02-28
8931,988166,450.0,2,2018-12-06
8932,940351,409.68,4,2017-08-16
8933,919116,5940.48,1,2018-08-21
8934,976661,378.0,3,2018-07-05
8935,995605,4167.36,2,2017-02-06
8936,922097,20250.0,52,2018-01-24
8937,26783,10091.25,74,2019-02-19
8938,48182,4048.8,44,2017-01-04
8939,14806,2895.75,42,2018-12-13
8940,916098,162.0,1,2018-08-01
8941,100293,14322.0,36,2018-03-07
8942,928860,847.5,4,2017-10-11
8943,100152,797.97,19,2018-09-05
8944,33507,2090.37,21,2018-04-16
8945,100479,27637.5,44,2018-11-15
8946,100448,16743.18,143,2019-02-06
8947,23612,4026.0,56,2018-08-06
8948,88707,2771.6,34,2017-04-10
8949,994656,835.5,1,2016-12-07
8950,103102,15787.52,60,2019-02-28
8951,76531,3555.0,41,2018-07-02
8952,956675,805.44,4,2018-12-10
8953,964694,495.12,2,2018-10-03
8954,939649,126.0,1,2018-10-25
8955,114,15486.7,47,2017-03-09
8956,987157,390.12,2,2017-01-06
8957,977345,148.56,1,2018-12-11
8958,972406,45.0,1,2016-12-14
8959,952330,280.44,1,2016-08-02
8960,36076,17334.0,66,2019-02-20
8961,935180,79.2,1,2017-07-21
8962,36552,3330.0,62,2018-03-02
8963,965282,307.44,1,2016-12-07
8964,956711,450.0,1,2016-08-23
8965,905759,3937.35,15,2019-02-15
8966,100276,5670.0,96,2017-10-12
8967,919241,3684.6,22,2017-01-20
8968,86738,1092.0,23,2019-01-29
8969,933941,741.57,4,2018-12-17
8970,977755,297.12,2,2018-12-11
8971,14512,4073.7,154,2018-06-07
8972,27846,3357.0,64,2018-07-20
8973,88708,1928.04,23,2017-05-03
8974,68809,1218.78,24,2018-12-11
8975,49986,63.0,2,2018-04-16
8976,1221,50179.5,80,2019-01-31
8977,916910,9000.0,55,2019-02-04
8978,906309,302.76,1,2016-10-05
8979,100626,914.25,22,2019-02-27
8980,988905,5615.64,1,2018-10-18
8981,80128,6918.87,248,2018-09-06
8982,926908,7311.0,70,2018-11-12
8983,984486,85.5,1,2016-10-05
8984,27777,8250.0,349,2018-06-25
8985,21226,13344.0,211,2019-01-30
8986,940299,126.0,1,2018-05-17
8987,904751,1266.48,4,2018-05-18
8988,994406,3216.84,21,2018-05-01
8989,919872,598.35,15,2018-11-15
8990,925006,59.4,1,2018-08-01
8991,902087,115.08,1,2016-11-07
8992,51056,756.0,9,2017-04-28
8993,33489,1331.25,34,2019-01-31
8994,43504,783.75,50,2017-05-03
8995,927794,624.96,2,2016-09-29
8996,906203,2700.0,3,2017-09-18
8997,910071,51462.84,9,2016-12-23
8998,905583,6074.94,2,2016-10-19
8999,986709,161.88,1,2016-10-20
9000,100035,114965.04,531,2018-10-04
9001,905208,4207.39,4,2016-12-29
9002,912300,67.5,1,2016-08-10
9003,984154,899.1,8,2018-12-03
9004,989833,757.8,8,2018-01-15
9005,49984,2614.5,15,2019-01-28
9006,44430,3415.5,56,2018-12-18
9007,916672,432.0,1,2019-02-20
9008,100209,13821.12,8,2017-10-17
9009,943527,168.0,1,2016-12-07
9010,995543,165.12,1,2017-01-23
9011,904628,197.4,1,2016-07-21
9012,995541,165.12,1,2017-01-23
9013,27182,7425.08,65,2019-01-09
9014,942573,514.08,3,2017-08-17
9015,936973,241.92,2,2018-01-08
9016,66983,755.78,29,2019-01-14
9017,900067,3834.24,16,2016-12-09
9018,987254,282.06,1,2016-12-07
9019,940596,288.0,2,2017-12-18
9020,61613,3238.88,86,2019-01-07
9021,942778,268.2,1,2018-10-11
9022,61618,5649.84,60,2018-12-06
9023,968841,120.0,1,2018-10-24
9024,65677,2060.42,23,2018-11-29
9025,904774,5609.89,4,2018-03-22
9026,36471,1562.4,43,2017-05-01
9027,100329,5994.0,35,2017-11-08
9028,989834,662.16,9,2017-12-13
9029,27235,528.0,22,2019-01-23
9030,78594,8323.77,52,2019-02-14
9031,989182,19636.02,4,2018-09-25
9032,938205,133.44,1,2018-12-03
9033,27007,4381.5,65,2018-07-26
9034,989832,1162.59,9,2018-01-15
9035,988158,558.72,1,2016-06-30
9036,38202,5490.0,31,2017-06-08
9037,988827,7533.48,19,2018-09-26
9038,100416,6178.64,81,2019-01-31
9039,988153,658.56,2,2017-03-10
9040,33616,434.16,13,2019-01-14
9041,15719,569.81,7,2018-08-07
9042,87483,13853.64,55,2019-01-28
9043,77336,5752.5,85,2019-01-30
9044,100557,10171.76,16,2019-01-14
9045,921206,2295.0,2,2016-12-16
9046,964481,276.24,3,2018-01-30
9047,4955,16278.0,232,2019-01-29
9048,905556,28073.76,4,2017-10-17
9049,72880,294.78,13,2018-10-30
9050,994852,974.7,3,2018-11-05
9051,36466,1422.9,46,2017-05-01
9052,901435,10085.04,48,2017-11-10
9053,995542,165.12,1,2017-01-23
9054,944233,1784.4,6,2017-04-10
9055,927785,377.88,1,2018-10-31
9056,27165,13714.5,112,2018-07-25
9057,920369,1417.08,6,2017-07-31
9058,100610,11699.22,33,2018-11-28
9059,905757,11505.0,32,2019-01-18
9060,100334,7489.8,74,2017-10-11
9061,37436,3755.79,68,2017-05-02
9062,989830,194.4,4,2017-11-08
9063,905880,3824.7,4,2016-12-29
9064,87482,10809.75,131,2019-01-30
9065,33490,907.93,15,2019-01-16
9066,66978,3925.59,54,2019-02-13
9067,978636,292.68,2,2018-12-03
9068,100027,12878.28,81,2018-04-23
9069,19118,14131.25,133,2018-04-30
9070,x904631,785.88,3,2017-04-06
9071,49982,1071.0,11,2019-01-07
9072,956790,1174.8,8,2018-01-26
9073,905832,3374.96,1,2016-12-19
9074,66710,5238.0,120,2019-01-30
9075,988941,3510.0,15,2018-12-27
9076,987277,1575.0,10,2019-01-02
9077,77084,2106.0,4,2017-02-20
9078,994778,766.56,1,2016-12-16
9079,100100,18085.26,83,2018-12-29
9080,100498,5841.0,45,2019-01-29
9081,931982,324.0,1,2018-12-12
9082,100201,17232.75,33,2018-01-08
9083,100274,5670.0,89,2017-11-15
9084,26910,4515.0,10,2018-12-28
9085,88282,49209.84,124,2017-04-05
9086,100404,8019.83,26,2018-12-31
9087,977850,2059.2,6,2019-02-01
9088,1876,50081.25,97,2019-02-25
9089,100532,3807.0,15,2018-12-28
9090,27806,2700.0,25,2017-04-05
9091,2382,18624.6,2,2016-10-20
9092,927849,11520.0,1,2016-10-25
9093,967550,108.54,1,2016-12-22
9094,88710,1595.04,17,2017-04-20
